dist_img,ref_img,dmos,var
I68_06_01.png,I68.png,3.5,1.057
I68_06_02.png,I68.png,3.43,0.989
I68_06_03.png,I68.png,3.1,0.831
I68_06_04.png,I68.png,2.97,0.875
I68_06_05.png,I68.png,2.16,0.766
I68_07_01.png,I68.png,2.73,0.892
I68_07_02.png,I68.png,2.27,0.998
I68_07_03.png,I68.png,2.07,0.854
I68_07_04.png,I68.png,1.87,0.957
I68_07_05.png,I68.png,1.47,0.618
I68_08_01.png,I68.png,4.7,0.64
I68_08_02.png,I68.png,3.27,0.964
I68_08_03.png,I68.png,2.5,0.992
I68_08_04.png,I68.png,1.8,0.833
I68_08_05.png,I68.png,1.67,0.699
I68_09_01.png,I68.png,4.67,0.537
I68_09_02.png,I68.png,4.2,0.792
I68_09_03.png,I68.png,3.65,1.064
I68_09_04.png,I68.png,2.07,0.892
I68_09_05.png,I68.png,1.27,0.442
I68_10_01.png,I68.png,4.2,0.702
I68_10_02.png,I68.png,4.13,0.718
I68_10_03.png,I68.png,3.6,0.879
I68_10_04.png,I68.png,1.97,0.875
I68_10_05.png,I68.png,1.23,0.423
I68_11_01.png,I68.png,3.9,0.907
I68_11_02.png,I68.png,3.07,0.772
I68_11_03.png,I68.png,2.73,0.854
I68_11_04.png,I68.png,2.8,0.653
I68_11_05.png,I68.png,2.17,0.637
I68_12_01.png,I68.png,4.33,0.65
I68_12_02.png,I68.png,3.2,0.98
I68_12_03.png,I68.png,2.97,1.048
I68_12_04.png,I68.png,2.5,0.75
I68_12_05.png,I68.png,1.97,0.657
I68_13_01.png,I68.png,3.3,1.038
I68_13_02.png,I68.png,2.9,0.831
I68_13_03.png,I68.png,2.77,0.716
I68_13_04.png,I68.png,2.23,0.716
I68_13_05.png,I68.png,2.53,0.763
I68_14_01.png,I68.png,4.6,0.49
I68_14_02.png,I68.png,3.33,0.869
I68_14_03.png,I68.png,2.9,0.831
I68_14_04.png,I68.png,2.5,0.847
I68_14_05.png,I68.png,1.87,0.618
I68_15_01.png,I68.png,3.63,0.912
I68_15_02.png,I68.png,2.35,0.825
I68_15_03.png,I68.png,2,0.856
I68_15_04.png,I68.png,1.4,0.49
I68_15_05.png,I68.png,1.33,0.471
I68_16_01.png,I68.png,4.73,0.442
I68_16_02.png,I68.png,4.43,0.559
I68_16_03.png,I68.png,3.3,0.9
I68_16_04.png,I68.png,1.7,0.69
I68_16_05.png,I68.png,1.5,0.563
I68_17_01.png,I68.png,4.5,0.563
I68_17_02.png,I68.png,4.7,0.526
I68_17_03.png,I68.png,4.27,0.629
I68_17_04.png,I68.png,3.6,0.841
I68_17_05.png,I68.png,2.27,1.031
I68_18_01.png,I68.png,4.03,0.836
I68_18_02.png,I68.png,4.63,0.547
I68_18_03.png,I68.png,4.6,0.49
I68_18_04.png,I68.png,4.53,0.562
I68_18_05.png,I68.png,4.2,0.653
I68_19_01.png,I68.png,4.6,0.49
I68_19_02.png,I68.png,4.2,0.6
I68_19_03.png,I68.png,2.77,0.761
I68_19_04.png,I68.png,1.77,0.667
I68_19_05.png,I68.png,1.2,0.4
I68_20_01.png,I68.png,4.43,0.496
I68_20_02.png,I68.png,4,1.09
I68_20_03.png,I68.png,4.6,0.49
I68_20_04.png,I68.png,2.87,1.176
I68_20_05.png,I68.png,3.53,1.258
I68_21_01.png,I68.png,4.23,0.869
I68_21_02.png,I68.png,2.8,0.98
I68_21_03.png,I68.png,2.78,1.111
I68_21_04.png,I68.png,2.63,1.251
I68_21_05.png,I68.png,1.43,0.716
I68_22_01.png,I68.png,4.27,0.814
I68_22_02.png,I68.png,3.7,1.1
I68_22_03.png,I68.png,3.77,1.023
I68_22_04.png,I68.png,3.33,1.3
I68_22_05.png,I68.png,2.9,1.075
I68_23_01.png,I68.png,2.57,0.989
I68_23_02.png,I68.png,2.5,0.992
I68_23_03.png,I68.png,2.5,0.922
I68_23_04.png,I68.png,2.2,0.872
I68_23_05.png,I68.png,1.93,0.772
I68_24_01.png,I68.png,3.17,1.003
I68_24_02.png,I68.png,1.93,0.68
I68_24_03.png,I68.png,1.83,0.637
I68_24_04.png,I68.png,1.58,0.493
I68_24_05.png,I68.png,1.1,0.3
I68_25_01.png,I68.png,3.5,0.847
I68_25_02.png,I68.png,4.23,0.803
I68_25_03.png,I68.png,4.47,0.67
I68_25_04.png,I68.png,4.03,0.657
I68_25_05.png,I68.png,3.4,0.879
I69_01_01.png,I69.png,4.48,0.713
I69_01_02.png,I69.png,4.63,0.547
I69_01_03.png,I69.png,3.4,0.757
I69_01_04.png,I69.png,2.13,0.618
I69_01_05.png,I69.png,1.4,0.49
I69_02_01.png,I69.png,4.03,0.657
I69_02_02.png,I69.png,3.23,0.803
I69_02_03.png,I69.png,1.5,0.619
I69_02_04.png,I69.png,1.4,0.554
I69_02_05.png,I69.png,1.4,0.49
I69_03_01.png,I69.png,4.5,0.563
I69_03_02.png,I69.png,4.1,0.746
I69_03_03.png,I69.png,3.3,0.823
I69_03_04.png,I69.png,2.4,0.757
I69_03_05.png,I69.png,1.87,0.618
I69_04_01.png,I69.png,4.39,0.549
I69_04_02.png,I69.png,2.97,1.08
I69_04_03.png,I69.png,1.57,0.616
I69_04_04.png,I69.png,1.3,0.586
I69_04_05.png,I69.png,1.17,0.373
I69_05_01.png,I69.png,4.6,0.554
I69_05_02.png,I69.png,3,1
I69_05_03.png,I69.png,1.93,0.727
I69_05_04.png,I69.png,2.13,0.763
I69_05_05.png,I69.png,2.47,0.846
I69_06_01.png,I69.png,4.27,0.512
I69_06_02.png,I69.png,3.7,0.69
I69_06_03.png,I69.png,3.63,0.948
I69_06_04.png,I69.png,3.27,0.814
I69_06_05.png,I69.png,2.73,0.929
I69_07_01.png,I69.png,2.47,0.884
I69_07_02.png,I69.png,2.48,1.103
I69_07_03.png,I69.png,2.39,1.037
I69_07_04.png,I69.png,2.3,1.069
I69_07_05.png,I69.png,2.58,1.071
I69_08_01.png,I69.png,4.3,0.737
I69_08_02.png,I69.png,3.69,0.768
I69_08_03.png,I69.png,3.23,0.883
I69_08_04.png,I69.png,2,0.683
I69_08_05.png,I69.png,1.57,0.616
I69_09_01.png,I69.png,4.3,0.9
I69_09_02.png,I69.png,4.67,0.471
I69_09_03.png,I69.png,4.2,0.792
I69_09_04.png,I69.png,3.1,0.978
I69_09_05.png,I69.png,1.53,0.562
I69_10_01.png,I69.png,4.07,0.814
I69_10_02.png,I69.png,4.07,0.892
I69_10_03.png,I69.png,4,0.73
I69_10_04.png,I69.png,2.03,0.795
I69_10_05.png,I69.png,1.27,0.442
I69_11_01.png,I69.png,3.8,0.872
I69_11_02.png,I69.png,3.27,0.929
I69_11_03.png,I69.png,3.27,0.772
I69_11_04.png,I69.png,2.77,0.705
I69_11_05.png,I69.png,2.23,0.883
I69_12_01.png,I69.png,4.37,0.657
I69_12_02.png,I69.png,3.37,1.016
I69_12_03.png,I69.png,3.13,0.806
I69_12_04.png,I69.png,2.87,0.846
I69_12_05.png,I69.png,2.27,0.68
I69_13_01.png,I69.png,3.83,0.898
I69_13_02.png,I69.png,2.97,0.983
I69_13_03.png,I69.png,2.73,0.68
I69_13_04.png,I69.png,2.57,0.883
I69_13_05.png,I69.png,2.13,0.67
I69_14_01.png,I69.png,4.6,0.554
I69_14_02.png,I69.png,4.1,0.79
I69_14_03.png,I69.png,3.17,1.067
I69_14_04.png,I69.png,2.93,0.964
I69_14_05.png,I69.png,2.47,0.846
I69_15_01.png,I69.png,3.77,0.92
I69_15_02.png,I69.png,2.93,0.772
I69_15_03.png,I69.png,2.47,0.718
I69_15_04.png,I69.png,1.59,0.655
I69_15_05.png,I69.png,1.33,0.471
I69_16_01.png,I69.png,4.57,0.559
I69_16_02.png,I69.png,4.1,0.7
I69_16_03.png,I69.png,3.77,0.761
I69_16_04.png,I69.png,3.33,0.869
I69_16_05.png,I69.png,2.43,0.92
I69_17_01.png,I69.png,4.67,0.65
I69_17_02.png,I69.png,4.77,0.423
I69_17_03.png,I69.png,4.27,0.442
I69_17_04.png,I69.png,3.5,0.957
I69_17_05.png,I69.png,1.87,0.618
I69_18_01.png,I69.png,4.07,0.772
I69_18_02.png,I69.png,4.53,0.562
I69_18_03.png,I69.png,4.67,0.471
I69_18_04.png,I69.png,4.43,0.559
I69_18_05.png,I69.png,4.17,0.582
I69_19_01.png,I69.png,4.27,0.772
I69_19_02.png,I69.png,4.13,0.618
I69_19_03.png,I69.png,3.03,0.674
I69_19_04.png,I69.png,2,0.856
I69_19_05.png,I69.png,1.3,0.526
I69_20_01.png,I69.png,4.5,0.5
I69_20_02.png,I69.png,3.63,1.251
I69_20_03.png,I69.png,4.3,0.737
I69_20_04.png,I69.png,3.8,1.249
I69_20_05.png,I69.png,3.37,1.278
I69_21_01.png,I69.png,3.6,0.8
I69_21_02.png,I69.png,3.2,0.748
I69_21_03.png,I69.png,3.23,0.955
I69_21_04.png,I69.png,3.23,1.174
I69_21_05.png,I69.png,1.57,0.559
I69_22_01.png,I69.png,4.23,0.559
I69_22_02.png,I69.png,4.33,0.83
I69_22_03.png,I69.png,4.07,0.68
I69_22_04.png,I69.png,3.77,0.844
I69_22_05.png,I69.png,2.87,1.204
I69_23_01.png,I69.png,2.2,0.945
I69_23_02.png,I69.png,2.68,1.202
I69_23_03.png,I69.png,2.43,1.023
I69_23_04.png,I69.png,2.6,0.917
I69_23_05.png,I69.png,2.07,0.68
I69_24_01.png,I69.png,3.87,0.806
I69_24_02.png,I69.png,3.4,0.757
I69_24_03.png,I69.png,2.47,0.921
I69_24_04.png,I69.png,1.5,0.563
I69_24_05.png,I69.png,1.37,0.547
I69_25_01.png,I69.png,3.53,0.957
I69_25_02.png,I69.png,4.07,0.512
I69_25_03.png,I69.png,4.5,0.5
I69_25_04.png,I69.png,3.73,0.727
I69_25_05.png,I69.png,2.93,0.964
I70_01_01.png,I70.png,4.73,0.442
I70_01_02.png,I70.png,4.73,0.442
I70_01_03.png,I70.png,2.9,0.817
I70_01_04.png,I70.png,1.93,0.68
I70_01_05.png,I70.png,1.23,0.423
I70_02_01.png,I70.png,4.23,0.761
I70_02_02.png,I70.png,2.7,0.69
I70_02_03.png,I70.png,1.77,0.667
I70_02_04.png,I70.png,1.63,0.605
I70_02_05.png,I70.png,1.23,0.423
I70_03_01.png,I70.png,4.63,0.482
I70_03_02.png,I70.png,4.5,0.5
I70_03_03.png,I70.png,2.93,0.929
I70_03_04.png,I70.png,2.17,0.582
I70_03_05.png,I70.png,1.73,0.68
I70_04_01.png,I70.png,4.63,0.482
I70_04_02.png,I70.png,2.93,0.929
I70_04_03.png,I70.png,1.73,0.727
I70_04_04.png,I70.png,1.33,0.471
I70_04_05.png,I70.png,1.33,0.537
I70_05_01.png,I70.png,4.23,0.559
I70_05_02.png,I70.png,2.1,0.79
I70_05_03.png,I70.png,1.83,0.778
I70_05_04.png,I70.png,1.9,0.651
I70_05_05.png,I70.png,1.7,0.69
I70_06_01.png,I70.png,4.03,0.948
I70_06_02.png,I70.png,3.9,0.87
I70_06_03.png,I70.png,3.23,1.086
I70_06_04.png,I70.png,2.5,0.992
I70_06_05.png,I70.png,1.67,0.537
I70_07_01.png,I70.png,2.3,0.737
I70_07_02.png,I70.png,1.97,0.795
I70_07_03.png,I70.png,2.17,0.969
I70_07_04.png,I70.png,2.3,1.13
I70_07_05.png,I70.png,1.77,0.716
I70_08_01.png,I70.png,4.73,0.442
I70_08_02.png,I70.png,3.8,0.542
I70_08_03.png,I70.png,2.87,1.056
I70_08_04.png,I70.png,1.43,0.559
I70_08_05.png,I70.png,1.23,0.423
I70_09_01.png,I70.png,4.6,0.49
I70_09_02.png,I70.png,4.53,0.499
I70_09_03.png,I70.png,4.07,0.854
I70_09_04.png,I70.png,2.07,0.892
I70_09_05.png,I70.png,1.23,0.616
I70_10_01.png,I70.png,4.5,0.5
I70_10_02.png,I70.png,4.4,0.712
I70_10_03.png,I70.png,3.97,0.822
I70_10_04.png,I70.png,2.23,0.844
I70_10_05.png,I70.png,1.23,0.423
I70_11_01.png,I70.png,4.4,0.757
I70_11_02.png,I70.png,3.5,0.922
I70_11_03.png,I70.png,2.83,0.898
I70_11_04.png,I70.png,2.7,0.823
I70_11_05.png,I70.png,2.03,0.547
I70_12_01.png,I70.png,4.63,0.482
I70_12_02.png,I70.png,4.03,0.912
I70_12_03.png,I70.png,3.1,0.87
I70_12_04.png,I70.png,2.5,0.847
I70_12_05.png,I70.png,2.53,0.763
I70_13_01.png,I70.png,3.77,0.989
I70_13_02.png,I70.png,2.97,0.948
I70_13_03.png,I70.png,2.53,0.806
I70_13_04.png,I70.png,2.23,0.803
I70_13_05.png,I70.png,2.07,0.772
I70_14_01.png,I70.png,4.57,0.496
I70_14_02.png,I70.png,3.73,1.031
I70_14_03.png,I70.png,3.07,0.629
I70_14_04.png,I70.png,2.47,0.846
I70_14_05.png,I70.png,2.1,0.831
I70_15_01.png,I70.png,4.13,0.67
I70_15_02.png,I70.png,2.87,0.991
I70_15_03.png,I70.png,2.5,0.719
I70_15_04.png,I70.png,1.77,0.667
I70_15_05.png,I70.png,1.6,0.49
I70_16_01.png,I70.png,4.7,0.458
I70_16_02.png,I70.png,4.7,0.458
I70_16_03.png,I70.png,4.03,0.706
I70_16_04.png,I70.png,2.83,1.003
I70_16_05.png,I70.png,2.13,0.806
I70_17_01.png,I70.png,4.7,0.526
I70_17_02.png,I70.png,4.7,0.458
I70_17_03.png,I70.png,4.53,0.499
I70_17_04.png,I70.png,3.97,0.657
I70_17_05.png,I70.png,2.43,0.955
I70_18_01.png,I70.png,4.37,0.752
I70_18_02.png,I70.png,4.57,0.496
I70_18_03.png,I70.png,4.6,0.49
I70_18_04.png,I70.png,4.8,0.476
I70_18_05.png,I70.png,4.43,0.496
I70_19_01.png,I70.png,4.43,0.716
I70_19_02.png,I70.png,3.9,0.7
I70_19_03.png,I70.png,3.17,0.969
I70_19_04.png,I70.png,1.57,0.616
I70_19_05.png,I70.png,1.37,0.482
I70_20_01.png,I70.png,3.77,1.174
I70_20_02.png,I70.png,4.1,1.044
I70_20_03.png,I70.png,3.53,0.957
I70_20_04.png,I70.png,3.17,0.969
I70_20_05.png,I70.png,1.74,0.915
I70_21_01.png,I70.png,3.47,0.991
I70_21_02.png,I70.png,2.6,1.083
I70_21_03.png,I70.png,2.77,1.086
I70_21_04.png,I70.png,2.2,0.945
I70_21_05.png,I70.png,1.43,0.559
I70_22_01.png,I70.png,4.63,0.605
I70_22_02.png,I70.png,4.53,0.718
I70_22_03.png,I70.png,4.37,0.836
I70_22_04.png,I70.png,3.7,0.9
I70_22_05.png,I70.png,2.73,0.998
I70_23_01.png,I70.png,3.4,1.172
I70_23_02.png,I70.png,2.43,0.883
I70_23_03.png,I70.png,2.47,1.118
I70_23_04.png,I70.png,2.67,1.075
I70_23_05.png,I70.png,2.33,0.943
I70_24_01.png,I70.png,3.7,0.971
I70_24_02.png,I70.png,2.33,0.907
I70_24_03.png,I70.png,2,0.718
I70_24_04.png,I70.png,2.07,1.062
I70_24_05.png,I70.png,1.37,0.605
I70_25_01.png,I70.png,3.8,0.945
I70_25_02.png,I70.png,4,1.033
I70_25_03.png,I70.png,4.63,0.482
I70_25_04.png,I70.png,4.23,0.761
I70_25_05.png,I70.png,3,1.125
I71_01_01.png,I71.png,4.63,0.482
I71_01_02.png,I71.png,4.34,0.775
I71_01_03.png,I71.png,2.7,0.823
I71_01_04.png,I71.png,1.4,0.49
I71_01_05.png,I71.png,1.23,0.418
I71_02_01.png,I71.png,3.68,0.778
I71_02_02.png,I71.png,2.33,0.943
I71_02_03.png,I71.png,1.77,0.616
I71_02_04.png,I71.png,1.4,0.554
I71_02_05.png,I71.png,1.27,0.442
I71_03_01.png,I71.png,4.47,0.618
I71_03_02.png,I71.png,3.3,1.069
I71_03_03.png,I71.png,2.87,0.921
I71_03_04.png,I71.png,2.03,0.605
I71_03_05.png,I71.png,1.5,0.619
I71_04_01.png,I71.png,4.1,0.7
I71_04_02.png,I71.png,2.57,0.844
I71_04_03.png,I71.png,1.37,0.657
I71_04_04.png,I71.png,1.47,0.562
I71_04_05.png,I71.png,1.2,0.4
I71_05_01.png,I71.png,4.5,0.671
I71_05_02.png,I71.png,2.27,0.929
I71_05_03.png,I71.png,1.87,0.718
I71_05_04.png,I71.png,1.87,0.884
I71_05_05.png,I71.png,1.77,0.559
I71_06_01.png,I71.png,3.7,0.862
I71_06_02.png,I71.png,3.8,0.748
I71_06_03.png,I71.png,3.33,1.106
I71_06_04.png,I71.png,3.23,0.844
I71_06_05.png,I71.png,2.67,0.978
I71_07_01.png,I71.png,3,0.966
I71_07_02.png,I71.png,2.47,0.991
I71_07_03.png,I71.png,2.4,1.172
I71_07_04.png,I71.png,2,0.816
I71_07_05.png,I71.png,1.87,0.884
I71_08_01.png,I71.png,4.77,0.423
I71_08_02.png,I71.png,3.2,1.046
I71_08_03.png,I71.png,2.52,0.837
I71_08_04.png,I71.png,1.7,0.586
I71_08_05.png,I71.png,1.27,0.573
I71_09_01.png,I71.png,4.53,0.618
I71_09_02.png,I71.png,3.87,0.846
I71_09_03.png,I71.png,3.6,1.02
I71_09_04.png,I71.png,1.87,0.618
I71_09_05.png,I71.png,1.07,0.249
I71_10_01.png,I71.png,4.27,0.772
I71_10_02.png,I71.png,3.87,0.806
I71_10_03.png,I71.png,3.19,0.93
I71_10_04.png,I71.png,1.43,0.496
I71_10_05.png,I71.png,1.33,0.471
I71_11_01.png,I71.png,3.33,0.745
I71_11_02.png,I71.png,2.83,0.734
I71_11_03.png,I71.png,2.47,0.718
I71_11_04.png,I71.png,2.47,0.921
I71_11_05.png,I71.png,1.93,0.68
I71_12_01.png,I71.png,4.27,0.68
I71_12_02.png,I71.png,3.3,0.862
I71_12_03.png,I71.png,2.77,0.716
I71_12_04.png,I71.png,2.33,0.745
I71_12_05.png,I71.png,2.2,0.792
I71_13_01.png,I71.png,3.5,0.806
I71_13_02.png,I71.png,2.6,0.841
I71_13_03.png,I71.png,2.53,0.763
I71_13_04.png,I71.png,2.4,0.663
I71_13_05.png,I71.png,2.07,0.772
I71_14_01.png,I71.png,3.7,0.823
I71_14_02.png,I71.png,2.87,0.884
I71_14_03.png,I71.png,2.37,0.752
I71_14_04.png,I71.png,1.87,0.618
I71_14_05.png,I71.png,1.67,0.65
I71_15_01.png,I71.png,3,0.984
I71_15_02.png,I71.png,1.83,0.734
I71_15_03.png,I71.png,1.67,0.65
I71_15_04.png,I71.png,1.3,0.458
I71_15_05.png,I71.png,1.17,0.373
I71_16_01.png,I71.png,4.33,0.699
I71_16_02.png,I71.png,4.17,0.82
I71_16_03.png,I71.png,3.5,0.719
I71_16_04.png,I71.png,2.17,0.778
I71_16_05.png,I71.png,1.4,0.611
I71_17_01.png,I71.png,4.43,0.716
I71_17_02.png,I71.png,4.4,0.554
I71_17_03.png,I71.png,4.23,0.559
I71_17_04.png,I71.png,3.63,0.547
I71_17_05.png,I71.png,2.5,0.957
I71_18_01.png,I71.png,3.73,0.772
I71_18_02.png,I71.png,4.3,0.781
I71_18_03.png,I71.png,4.63,0.482
I71_18_04.png,I71.png,4.2,0.6
I71_18_05.png,I71.png,3.81,0.692
I71_19_01.png,I71.png,4.53,0.618
I71_19_02.png,I71.png,3.7,0.69
I71_19_03.png,I71.png,2.87,0.957
I71_19_04.png,I71.png,1.53,0.618
I71_19_05.png,I71.png,1.6,0.49
I71_20_01.png,I71.png,4.47,0.618
I71_20_02.png,I71.png,3.7,1.159
I71_20_03.png,I71.png,2.73,1.181
I71_20_04.png,I71.png,2.43,1.055
I71_20_05.png,I71.png,2.63,0.948
I71_21_01.png,I71.png,3.43,1.146
I71_21_02.png,I71.png,2.93,1.123
I71_21_03.png,I71.png,2.6,1.2
I71_21_04.png,I71.png,2.63,0.983
I71_21_05.png,I71.png,1.5,0.5
I71_22_01.png,I71.png,4,1
I71_22_02.png,I71.png,3.53,0.846
I71_22_03.png,I71.png,3.5,0.957
I71_22_04.png,I71.png,3.17,0.969
I71_22_05.png,I71.png,2.53,0.991
I71_23_01.png,I71.png,2.3,0.737
I71_23_02.png,I71.png,2.43,0.844
I71_23_03.png,I71.png,1.8,0.792
I71_23_04.png,I71.png,2.03,0.752
I71_23_05.png,I71.png,2.1,0.943
I71_24_01.png,I71.png,3.77,0.716
I71_24_02.png,I71.png,2.93,0.854
I71_24_03.png,I71.png,2.27,0.727
I71_24_04.png,I71.png,1.8,0.6
I71_24_05.png,I71.png,1.3,0.526
I71_25_01.png,I71.png,3.3,0.781
I71_25_02.png,I71.png,3.73,0.814
I71_25_03.png,I71.png,4.23,0.667
I71_25_04.png,I71.png,4.3,0.526
I71_25_05.png,I71.png,3.77,0.761
I72_01_01.png,I72.png,4.33,0.745
I72_01_02.png,I72.png,4.27,0.772
I72_01_03.png,I72.png,2.63,0.752
I72_01_04.png,I72.png,1.83,0.687
I72_01_05.png,I72.png,1.03,0.18
I72_02_01.png,I72.png,3.47,0.67
I72_02_02.png,I72.png,2.33,0.907
I72_02_03.png,I72.png,1.6,0.611
I72_02_04.png,I72.png,1.27,0.442
I72_02_05.png,I72.png,1.13,0.34
I72_03_01.png,I72.png,4.53,0.618
I72_03_02.png,I72.png,4.07,0.727
I72_03_03.png,I72.png,2.93,0.772
I72_03_04.png,I72.png,1.9,0.539
I72_03_05.png,I72.png,1.5,0.5
I72_04_01.png,I72.png,4.27,0.68
I72_04_02.png,I72.png,2.63,1.048
I72_04_03.png,I72.png,2.07,1.062
I72_04_04.png,I72.png,1.5,0.719
I72_04_05.png,I72.png,1.6,0.663
I72_05_01.png,I72.png,4.17,0.82
I72_05_02.png,I72.png,2.2,0.872
I72_05_03.png,I72.png,1.57,0.616
I72_05_04.png,I72.png,1.4,0.49
I72_05_05.png,I72.png,1.27,0.442
I72_06_01.png,I72.png,4.07,0.727
I72_06_02.png,I72.png,3.83,0.734
I72_06_03.png,I72.png,3.1,0.943
I72_06_04.png,I72.png,2.7,0.737
I72_06_05.png,I72.png,2.17,0.898
I72_07_01.png,I72.png,2.4,1.083
I72_07_02.png,I72.png,2.7,1.1
I72_07_03.png,I72.png,2.27,0.929
I72_07_04.png,I72.png,2.37,1.016
I72_07_05.png,I72.png,2.23,0.844
I72_08_01.png,I72.png,4.33,0.745
I72_08_02.png,I72.png,3.33,0.869
I72_08_03.png,I72.png,2.6,0.8
I72_08_04.png,I72.png,1.3,0.586
I72_08_05.png,I72.png,1.23,0.418
I72_09_01.png,I72.png,4.47,0.763
I72_09_02.png,I72.png,4.4,0.554
I72_09_03.png,I72.png,4.06,0.704
I72_09_04.png,I72.png,2.17,0.86
I72_09_05.png,I72.png,1.4,0.49
I72_10_01.png,I72.png,4.17,0.898
I72_10_02.png,I72.png,4.03,0.912
I72_10_03.png,I72.png,3.9,0.746
I72_10_04.png,I72.png,1.83,0.778
I72_10_05.png,I72.png,1.4,0.663
I72_11_01.png,I72.png,3.93,0.727
I72_11_02.png,I72.png,3.5,0.806
I72_11_03.png,I72.png,3,0.966
I72_11_04.png,I72.png,2.5,0.719
I72_11_05.png,I72.png,2.33,0.745
I72_12_01.png,I72.png,4.3,0.64
I72_12_02.png,I72.png,3.53,0.884
I72_12_03.png,I72.png,3.23,0.92
I72_12_04.png,I72.png,2.63,0.836
I72_12_05.png,I72.png,2.1,0.7
I72_13_01.png,I72.png,3.87,0.884
I72_13_02.png,I72.png,2.97,0.657
I72_13_03.png,I72.png,2.63,0.752
I72_13_04.png,I72.png,2.3,0.737
I72_13_05.png,I72.png,2.1,0.746
I72_14_01.png,I72.png,4.33,0.789
I72_14_02.png,I72.png,3.23,0.716
I72_14_03.png,I72.png,2.52,0.837
I72_14_04.png,I72.png,2.43,0.616
I72_14_05.png,I72.png,1.7,0.69
I72_15_01.png,I72.png,3.77,0.761
I72_15_02.png,I72.png,2.9,0.746
I72_15_03.png,I72.png,2.47,0.884
I72_15_04.png,I72.png,1.77,0.607
I72_15_05.png,I72.png,1.57,0.496
I72_16_01.png,I72.png,4.57,0.496
I72_16_02.png,I72.png,4,0.816
I72_16_03.png,I72.png,3.33,0.83
I72_16_04.png,I72.png,2.33,0.907
I72_16_05.png,I72.png,1.55,0.711
I72_17_01.png,I72.png,4.5,0.563
I72_17_02.png,I72.png,4.43,0.559
I72_17_03.png,I72.png,4.6,0.49
I72_17_04.png,I72.png,3.67,0.699
I72_17_05.png,I72.png,2.2,0.748
I72_18_01.png,I72.png,3.47,0.763
I72_18_02.png,I72.png,4.23,0.616
I72_18_03.png,I72.png,4.5,0.619
I72_18_04.png,I72.png,4.17,0.734
I72_18_05.png,I72.png,3.87,0.921
I72_19_01.png,I72.png,4.2,0.6
I72_19_02.png,I72.png,3.6,0.712
I72_19_03.png,I72.png,2.5,0.847
I72_19_04.png,I72.png,1.53,0.562
I72_19_05.png,I72.png,1.3,0.458
I72_20_01.png,I72.png,4.43,0.667
I72_20_02.png,I72.png,3.9,0.978
I72_20_03.png,I72.png,3.9,0.79
I72_20_04.png,I72.png,3.6,1.2
I72_20_05.png,I72.png,4.1,1.106
I72_21_01.png,I72.png,3.73,1.031
I72_21_02.png,I72.png,2.37,0.752
I72_21_03.png,I72.png,1.97,0.822
I72_21_04.png,I72.png,2.07,0.68
I72_21_05.png,I72.png,1.23,0.423
I72_22_01.png,I72.png,4.5,0.619
I72_22_02.png,I72.png,4.1,0.746
I72_22_03.png,I72.png,3.87,0.884
I72_22_04.png,I72.png,3.53,1.118
I72_22_05.png,I72.png,3.3,0.69
I72_23_01.png,I72.png,2.2,0.98
I72_23_02.png,I72.png,2.33,0.869
I72_23_03.png,I72.png,1.93,0.727
I72_23_04.png,I72.png,1.8,0.702
I72_23_05.png,I72.png,1.97,0.782
I72_24_01.png,I72.png,2.94,0.801
I72_24_02.png,I72.png,1.8,0.748
I72_24_03.png,I72.png,1.77,0.667
I72_24_04.png,I72.png,1.27,0.442
I72_24_05.png,I72.png,1.33,0.699
I72_25_01.png,I72.png,2.5,0.885
I72_25_02.png,I72.png,3.6,0.757
I72_25_03.png,I72.png,4.07,0.929
I72_25_04.png,I72.png,4.2,0.833
I72_25_05.png,I72.png,3.5,0.764
I73_01_01.png,I73.png,4.63,0.547
I73_01_02.png,I73.png,4.6,0.49
I73_01_03.png,I73.png,3.13,0.921
I73_01_04.png,I73.png,1.93,0.512
I73_01_05.png,I73.png,1.17,0.373
I73_02_01.png,I73.png,4.33,0.745
I73_02_02.png,I73.png,2.35,0.698
I73_02_03.png,I73.png,1.8,0.653
I73_02_04.png,I73.png,1.3,0.458
I73_02_05.png,I73.png,1.17,0.373
I73_03_01.png,I73.png,4.63,0.482
I73_03_02.png,I73.png,4.43,0.716
I73_03_03.png,I73.png,3.37,1.016
I73_03_04.png,I73.png,2.2,0.702
I73_03_05.png,I73.png,1.77,0.559
I73_04_01.png,I73.png,4.5,0.5
I73_04_02.png,I73.png,3.03,0.836
I73_04_03.png,I73.png,2.03,0.948
I73_04_04.png,I73.png,1.7,0.823
I73_04_05.png,I73.png,1.4,0.49
I73_05_01.png,I73.png,4.07,0.929
I73_05_02.png,I73.png,3.2,1.194
I73_05_03.png,I73.png,2.4,0.952
I73_05_04.png,I73.png,2.47,1.056
I73_05_05.png,I73.png,1.73,0.727
I73_06_01.png,I73.png,4.53,0.499
I73_06_02.png,I73.png,4.27,0.727
I73_06_03.png,I73.png,4.07,0.772
I73_06_04.png,I73.png,3.43,0.803
I73_06_05.png,I73.png,3.2,1.013
I73_07_01.png,I73.png,3.07,1.062
I73_07_02.png,I73.png,2.57,0.989
I73_07_03.png,I73.png,2.2,1.013
I73_07_04.png,I73.png,2.37,1.048
I73_07_05.png,I73.png,1.83,0.687
I73_08_01.png,I73.png,4.57,0.559
I73_08_02.png,I73.png,3.33,1.011
